label,tweet
1,_xpriceless_ bitch take dat shit down imediatly
1,_xpriceless_ bitch u forcin it talkin about my family and shit watch out
1,_xpriceless_ bitch u got me fuckked up go suck lil action whamm like u always do on thursdays and fridays didn't think ik did u
1,_xpriceless_ correction bitch yo illiterate ass wanna eat my pussy and I got some center street boys dat u can suck up nun major
1,_xpriceless_ naw fuck u bitch and go suck up cartier
1,_xpriceless_ ok bitch damn I will I'm not even tierd my phone just dying
1,_xxsarafina haha that hoe go hard rt
1,aBartick the bitch in the purple shorts and Aqua beats
1,a_murda_ happy birthday bad bitch
1,aaliyahhhm I knowww righttt. I don't even know how to use this shit. How I update my status on this hoe?
1,"aaryneliza im 60 n I hate elissa, a fake ass cunt"
0,aasthaxoxo oh shut your mouth i was talkin about the morning you fag
1,aaymee29 no that's fucking retarded are you drinking tonight or not?
1,abbey_kuck I just whooped your ass why you turnin pussy
1,abbywiseman1 haha you were that bitch on our team &#128521;
1,abdashcole   fuck a raptor. Have fun with that when the tranny fails on you after 70k miles
2,abdullah_omar comes from a guy whose sole qualification to be CM is being the lucky sperm :-)
1,actionLLJackson unless bitch is a word for awesome they are wrong
1,adamjferraro I'm actually with my boys right now. Your dorky ass is with your mom &amp; dad watching Streit make you his bitch
2,adnanESPN Houston was top five in AHL attendance while Aeros were here. The transplanted snow bird would love a team.
1,adorianloveee man fuck this bitch http://t.co/oIXHg4jtv8
1,aerinblazin right &#128514;&#128557; okay bitch
1,afuehring is little bitch an emotion? Cuz I'm feeling it..
1,mla2 - we do not want you here either! Suck my pigs arse you muzzie biotch! Get the phuck out and go back to your hellhole life!
1,"ram12_ I was like ""This bitch better chill-"" Oh hey Maria&#128514;&#128514;&#128514;"
1,airam12_ Shit I wish it was socially acceptable for me to beat some of these bitches asses. Lmao
1,"rwolf1967     in ALASKA!!
Nothing going on, nothing to do, nothing to bitch about, few laws"
2,aj2amazing Obispo ho. We'll do it big
1,aj2amazing you already know mane since 6th grade I've been killin hoes
1,ajam never happen. Too much republican redneck oil money. Sad butt true. #corruptAmerica
1,"ajbruno14   nope, it's a term used to mock teabagger scum like all three of you. Better luck next time, pal."
2,akaREKT  in with the go to air out with the bad air and where's my next brownie
1,akaYankeee bitch probably deserved it lol
1,alammus     fellow anarchists quit being vaginas :P like jr high up in this bitch
1,alammus small man syndrome usually deep down they're huge pussies so they join the authority to compensate their weak ego
1,alanaaaaaa_ pussy
1,alanaaaaaa_ why are you laughing . That's you hoe &#128514;
2,alberdough check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco
0,"aldofelix naw dude I wish, they're white trash"
1,alesiahenderson wat a faggot
1,alexbenovich more than you run pussy
1,"lexiscarfield Thought to myself SHEEBA-SHEEBA, got my ass lookin' like a zebra!"
1,lexiscarfield ya damn right nigglet! :D
0,alexissert leave dyke
1,alexissixela__ stfu youre a pussy sit your ass down with all that noise
1,alexisxisabel death to attention hoes
2,"lexnolan1990    ill give you a tip, beware of the ugly birds who hide behind massive lensed sunnies!"
1,alexrice_ wow your like 3 years late bitch
1,alexrojas_10 pussy
1,alexrojas_10 yo fag Rojas
1,alexxx_carr18  sitting here talking about what u would do or gonna do that's something My bitch does
1,alexxx_carr18 bitch what?
1,aliciaNOTalisha idk ? I went to to the school like a week ago and the bitch gave me a paper and shit telling me my classes paid for and
1,alisha_serv thats wassup how u got bitches sending you booty pics tho lol
1,alizahwi Make yo bitch open her legs.
1,alliemathews tweet but don't text back ok fag
2,allsportsbruh how? All of the QBs we had before this season were trash. They brought in a veteran so they could have someone to play
1,allsportsbruh literally retarded. You were dropped on your head.
0,allsportsbruh you say waste a draft pick on Manziel when we have Mallet. that's why I'm telling you to delete your account. You're retarded
1,allyssasss I was a fag back then
2,"almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points."
1,"alneeZy hung with all dudes and wasn't fuckin no bitches, so. "
1,alwayznpolo fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick. 
1,alyssadugan15 cry about it. You still can't even talk to me even though I'm supposedly the shady bitch that won't confront you lol
0,alyssawiens faggot
0,amandabynes i can give you some of my clothes so you can look like a cute dyke
0,marierubio chink eyed !
1,"tiousBree trueee, but I can't wait til the day a bitch try me!!!!"
1,"mck73 And because it sounds like there is NO prenup, he's gonna cash in, not her. He apparently has ghetto credit. 'magine that?!"
1,ameriC00N  Christian keep laughing and me and him will fuck u up instead pussy bitch
1,"yklobuchar he was 17 not 16 &amp; he tried to beat up a much weaker ""creepy ass cracker"" that is why he is dead. If Zimmerman was a woman..."
1,anandpradhan  funny to read retard liberal tweets. But Anand u didn't delete salwar tweet. Anyway say hi to #DigVijaySingh
2,andersonDrLJA i'm so sick of self serving politicians standing by while BO trashes America. #WeAreRepublicNotRegime #ImpeachObama
1,"andreajmarkley  Yes, sorry grant, i'm a bitch so i'm going to ignore you like most libtards ignore the majority voice...."
1,andrewzoudo  I'm still gonna smack the fuck out them. They trying to act hard over twitter. Haha pussy ass niggas
1,anepicname only reason I wouldn't give it up is I ahve a fucking CATALOG on this bitch. Arcade games were fire.
1,angelo_GL  yall aint gon get a stitch of pussy....
1,angelo_GL oh yea a-lo aka mr bitches lmao
1,angelo_papale lol now all ya need is sum beacg bod abs pussy boy
1,anggxo get off my twitter fag
1,anniec0429 ugly white bitch
2,"antiamnesty   
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin."
1,apmorales96 gotta keep fighting bro Thea hoes just trying to bring me down. #thestrugle
0,"aravosis May I jump in u ball-less dick-wad? As a conservative, feminist, disabled vet bitch, I wish u luck with a capital F. "
1,areuseriousrn  it's okay I'll get bitches on this dick anyway but thanks for the tip
1,"argylegray   I don't give a flying fuck what you think about my tweets, worthless teabagger scum."
2,ariennajanee its mutual my lil yellow bone&#127827;
2,ariennajanee thats why youz a yellow bone &#128155;&#128155;
1,arionnee cuz you know i was playing witchu i aint call yo mama a bitch or say yo brother ugly af did i?
1,arionnee smh iont understand it but fuck it more hoes for me &#128527;&#128514;
1,rtiequitter fuck 'em if they can't take a joke! liberal pussies only think jokes about sarah palin &amp; daughters are funny.
1,aschops absolutely agree with that statement. It's just so amusing how angry it makes all these teabagger scumbags. That alone is worth it.
1,asdfgheatherr no not tonight you're gonna hoe tomorrow
1,asheZ29  bitches &#128530;
0,ashhruggiero happy birthday queer
2,ashley_smith20 colored contacts
1,ashleyasatu lmaoooo I'm calling her a hoe and I'm mad? Shutcho uglass up
1,hleyrike sick bitch!!
2,ashleyypat17 if im trash ur trash since we baes now
1,asiahh__ alright bitch I hope someone deletes your life suck 30 dicks and get hit by 2 buses
2,asiahh__ nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me
0,asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.
0,asshole_king pats owner is a kike.
0,asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.
1,assholee813 such a hoe
1,atheistfront    yea spell check is a bitch... lets stay on topic
1,atownbrown08  LOL that hasn't worked well for black folks in the past. They better bring a few crackers with um.
0,atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2
2,aurabogado el negro?
1,austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...
0,austin_farrar your a fucking queer faggot bitch
1,austinrea_    bitch that's wtf I just said and its not Christopher it's Chris mf
2,awfulbot are you a pig or are you a bird
1,b0ss561 just beat the pussy up
1,b0ssladyRe go to sleep bitch
1,b0ssladyRe lmao you wish bitch
2,b0ssladyre just ate a wees brownie and is seeing random cats
1,ladyre lmao they know who the kitty master is !!!! Don't hate bitch
2,b1gsean21 lets just say hellen keller makes better brownies
1,b_scheich &#128072;&#128166; salute a bad bitch
1,b_shiznitt  wtf you bitches seen this without me
1,b_shiznitt cum thru bitch
1,b_shiznitt fuck off bitch
1,b_shiznitt fuck you bitch
1,b_shiznitt wanted me to let everyone know he downloaded the whole Acoustic Justin Bieber album #fag
1,b_shiznitt what's good pussy
1,b_shiznitt you lying bitch
1,aaabyshaaaay_ My niggah!!
1,aaabyshaaaay_ Ununnnn what plans? Text me niggah!!
1,aaabyshaaaay_ Yassss bitch!!
1,aaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp; well stfu! lol
1,"babynacca  both you boys need some pussy, damn.&#128521;"
1,babyspittle    Still blaming Bush? Fucking retard
0,"bad_boy_six  
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G"
1,badluckbella_ that's lil nig &#128526;
1,badnewsbridget   you're a lying sack of shit because I know you love me #lesbian #jk #jkbridgeturstraight #fag
1,badnewsbridget lol fag
0,"hah200 Ur pal  threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl"""
2,baileymw22 you're the sole reason I come to that chipotle incase you didn't know. Keep up the good work babe
2,ballzahoy cowboy killers.&#128525;
2,basedgvbe trash
1,baskgod nah it's just Clowney being a bitch nigga
1,"bayjackson3 lol it's a crew, not actual hoes"
1,bbhairs when you get famous I'm buyin yo art so me and my bitch can have dat shit all in da crib
1,bluedreamm   Kenna stfu? Quit bein a bitch I was tellin Robby to stop?! God.
1,bbluedreamm   don't be a bitch then?
1,bbluedreamm  how original you faggots&#128530;&#128557;
1,bbluedreamm bitch don't reply&#128524;
1,utifulbeeee yes!!! Every guy is a bitch today...lol...smh
1,beejohns1 is gonna find himself a redneck girl one of these days &#128143;&#128514;
1,beenlame  faggot
2,"beepbeepamanda Today was Talk Like A Pirate Day, and absolutely NOBODY knew Id been doing a Charlie Morton impersonation all day."
0,nds10 But that's what you call white trash with money!!!!!
0,bellaangeletti no ud still be a fag if I was lolz
0,bellaangeletti ur a fag
1,benshapiro just more #teabagger babel. these are the same fucks that masturbated to  - they just HATE it when gays r successful.
1,"bernadettvajda they always put gingers in red, yellow, or leopard print."
1,"tassbestface omg ur finally losing ur patience. ""Cause ur a hoe!"" I love it. &#128514;&#128514; can't stop laughing."
2,beth4158 no steak here either. No hurry on brownies. Just that picture u posted made me all but drool on my phone. :)
1,betysweetcocker that's white woman pussy
1,bigDickdoane positive thoughts nig nog &#128522;
1,big_business_ lmao dog just type them out and let them faggots try to decipher it.
2,"big_msudawg11 oh state, just enjoy your trailer trash and your sub par sports."
1,biggerboat99 please be a little depressed bitch the entire time
1,bigksmoove them hoes look good
1,bigshaadswerver  I haven't seen that hoe
1,bigshaadswerver yea TJ in this hoe dunking everything TK hitting shots and Juelz handling the bitch
1,bijoudulcet geminis rule hoe. &#128524;
1,bill_gaines  ATF is in charge of prosecuting cases and the #teabagger Republicans won't confirm a director to lead the agency.
2,billyeichner Since  will be a hoser... hi.
2,billyrunaway Hope she's larger than a bird.
1,binniemouse bitch don't kill my vibe
1,bitchdicknigga yeah cum itch my slit baby cakes
0,bitchdicknigga you're a fucking nigger
1,bitchkrieg HBIC....... Head bitch in charge. Lol
0,bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one
1,bitchsides you're a bitch Ihy
2,bitty_boop  cookies sound wonderful.
1,"bjohnson613 This is why I follow and love you, Bill. I may bitch at you, but I'll never quit you."
2,blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?
2,blackymiles lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer
1,keshelton I'm coming for you bitch boy!!! http://t.co/yASXoqnLEA
1,blastmccurdy in your dreams little leprechaun hemroid
2,blowme you mean trash.
1,bm00re43 bitches naked**
0,bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.
2,bocgeogaddi  lmaooooo epic bird wins.
1,"gglethemind83  Was about to fly to Portugal &amp; open a can of whoopass since they started to zoom out during ""Still run this bitch"""
1,bongwynnn wow what a faggot
1,bonnoxxx &#128514; nah bitch u addicted to spazzin fasho fuc molly tht shit happend 1 time and lean scarce so stfu hoe ass go spazz on sum thot
1,bonnoxxx &#128514;&#128514;&#128557;&#128557; since day 1 u remember tha bitches in alabama lmfaoo #BIG
1,bonnoxxx &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao
0,bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside
0,bonnoxxx nah she said you a fag
1,bonnoxxx u smokin that 87 bitch
1,bonnoxxx yea cuh a bitch fuc donald sterling .. Cuhz pimpin tho
1,bossliyah_ DM me your number hoe
1,"xe it worked, bitch!!!"
2,boxingscene    this Charlie Z really does need mental help check this out http://t.co/CkBS6WcZu1
1,boxingscene Danny will be in deep deep water at 147 too many badass sons of bitches up there
